student_id,term_key,major_name,risk_label,term_gpa,failed_course_count,borderline_course_count,failed_course_ratio,dim_academic_base_score,dim_appraisal_status_alert_score,dim_class_engagement_score,dim_daily_routine_boundary_score,dim_library_immersion_score,dim_network_habits_score,dim_online_activeness_score,dim_physical_resilience_score,dataset_split
pjxwxxbj934,2023-2,电子信息工程,1,1.6333333333333335,0.0,1.0,0.0,0.93,0.44,0.0,0.25,0.0,0.78,1.0,0.0,train
pjxwxxbj938,2023-2,电子信息工程,0,2.185714285714286,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.61,train
pjxwxxbj940,2023-2,电子信息工程,1,1.84,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.53,train
pjxwxxbj941,2023-2,电子信息工程,1,1.9642857142857144,4.0,1.0,0.2857142857142857,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxwxxbj941,2024-1,电子信息工程,0,2.725,0.0,3.0,0.0,0.8,0.0,0.84,0.0,0.0,0.0,1.0,0.0,train
pjxwxxbj941,2024-2,电子信息工程,1,1.72,0.0,2.0,0.0,0.87,0.0,0.84,0.0,0.0,0.0,1.0,0.0,train
pjxwxxbj943,2023-2,电子信息工程,1,1.8,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.71,train
pjxwxxbj944,2023-2,电子信息工程,1,1.5333333333333332,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.51,train
pjxwxxbj945,2023-2,电子信息工程,0,2.0,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.07,0.0,1.0,0.0,train
pjxwxxbj946,2023-2,电子信息工程,0,2.28,0.0,0.0,0.0,1.0,0.44,0.0,0.0,0.0,0.0,1.0,0.81,train
pjxwxxbj949,2023-2,电子信息工程,1,1.9666666666666668,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.7,train
pjxwxxbj951,2023-2,电子信息工程,1,1.88,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxwxxbj953,2023-2,电子信息工程,1,1.9,0.0,0.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.86,train
pjxwxxbj960,2023-2,电子信息工程,1,1.78,0.0,2.0,0.0,0.87,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxwxxbj960,2024-2,,0,,,,,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxwxxbj963,2023-2,电子信息工程,1,1.25,3.0,1.0,0.375,0.35,0.0,0.0,0.75,0.0,0.0,1.0,0.51,train
pjxwxxbj964,2023-2,电子信息工程,1,1.5666666666666669,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.57,train
pjxwxxbj967,2023-2,电子信息工程,1,1.511111111111111,1.0,0.0,0.1111111111111111,0.79,0.0,0.0,0.0,0.0,0.0,1.0,0.68,train
pjxwxxbj970,2023-2,电子信息工程,1,1.9,0.0,0.0,0.0,1.0,0.44,0.0,0.0,0.2,0.0,1.0,0.88,train
pjxwxxbj970,2024-1,电子信息工程,0,,,,,0.0,0.44,0.0,0.0,0.2,0.0,1.0,0.88,train
pjxwxxbj972,2023-2,电子信息工程,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxwxxbj981,2023-2,电子信息工程,1,1.88,0.0,1.0,0.0,0.93,0.12,0.0,0.25,0.33,0.0,1.0,0.0,train
pjxwxxbj981,2024-2,,0,,,,,0.0,0.12,0.0,0.25,0.33,0.0,1.0,0.0,train
pjxwxxbj983,2023-2,电子信息工程,1,1.4333333333333331,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.6,train
pjxwxxbj992,2023-2,电子信息工程,0,2.16,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.72,train
pjxwxxbj993,2023-2,电子信息工程,1,1.376470588235294,9.0,3.0,0.5294117647058824,0.13,0.0,0.0,0.0,0.0,0.4,1.0,0.0,train
pjxwxxbj993,2024-1,电子信息工程,0,3.016666666666667,0.0,3.0,0.0,0.8,0.0,0.57,0.0,0.0,0.4,1.0,0.0,train
pjxwxxbj993,2024-2,电子信息工程,1,1.6333333333333335,0.0,1.0,0.0,0.93,0.0,0.71,0.0,0.0,0.4,1.0,0.0,train
pjxwxxbj995,2023-2,电子信息工程,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.5,train
pjxwzxbj985,2023-2,电子信息工程,0,2.0,0.0,1.0,0.0,0.93,0.65,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxwzxbj986,2023-2,电子信息工程,1,1.9,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.53,train
pjxwzxbj987,2023-2,电子信息工程,0,2.16,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.59,train
pjxwzxbj988,2023-2,电子信息工程,1,1.72,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxwzxbj989,2023-2,电子信息工程,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxwzxbj990,2023-2,电子信息工程,0,2.466666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.54,train
pjxwzxbj993,2023-2,电子信息工程,1,1.8,1.0,3.0,0.125,0.58,0.12,0.0,0.0,0.0,0.0,1.0,0.55,train
pjxwzxbj996,2023-2,电子信息工程,1,1.84,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.62,train
pjxwzxbj997,2023-2,电子信息工程,0,2.04,0.0,1.0,0.0,0.93,0.44,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxwzxbj998,2023-2,电子信息工程,1,1.5,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.53,train
pjxwzxkj985,2023-2,电子信息工程,0,2.283333333333333,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.58,train
pjxwzxkj989,2023-2,电子信息工程,0,2.02,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxwzxkj991,2023-2,电子信息工程,0,2.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,train
pjxwzxkj992,2023-2,电子信息工程,0,2.22,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.71,train
pjxwzxkj993,2023-2,电子信息工程,1,1.88,0.0,1.0,0.0,0.93,1.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxwzxkj996,2023-2,电子信息工程,0,2.325,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxwzxkj998,2023-2,电子信息工程,0,2.18,0.0,0.0,0.0,1.0,0.12,0.0,0.75,0.0,0.0,1.0,0.6,train
pjxxxxbj901,2023-2,通信工程,0,2.65,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj904,2023-2,通信工程,0,2.54,0.0,3.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj907,2023-2,通信工程,0,2.56,0.0,3.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj908,2023-2,通信工程,0,2.73,0.0,1.0,0.0,0.93,0.0,0.0,0.0,1.0,0.0,1.0,0.5,train
pjxxxxbj910,2023-2,通信工程,1,1.66,3.0,1.0,0.3,0.35,0.0,0.0,0.0,0.0,0.0,1.0,0.53,train
pjxxxxbj910,2024-1,通信工程,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj910,2024-2,通信工程,0,2.3,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj911,2023-2,通信工程,0,2.82,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.0,0.0,1.0,0.5,train
pjxxxxbj912,2023-2,通信工程,0,2.8,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj913,2023-2,通信工程,1,2.381818181818182,1.0,1.0,0.0909090909090909,0.75,0.12,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj914,2023-2,通信工程,0,2.94,0.0,0.0,0.0,1.0,0.44,0.0,0.0,0.13,0.0,1.0,0.5,train
pjxxxxbj915,2023-2,通信工程,1,2.5727272727272728,1.0,1.0,0.0909090909090909,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj916,2023-2,通信工程,0,2.66,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj917,2023-2,通信工程,0,2.75,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.5,train
pjxxxxbj921,2023-2,通信工程,0,2.79,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj922,2023-2,通信工程,0,2.3,0.0,4.0,0.0,0.73,0.0,0.0,0.75,0.0,0.0,1.0,0.5,train
pjxxxxbj923,2023-2,通信工程,1,2.527272727272728,1.0,2.0,0.0909090909090909,0.68,0.0,0.0,0.0,1.0,0.0,1.0,0.5,train
pjxxxxbj930,2023-2,通信工程,0,2.44,0.0,2.0,0.0,0.87,0.44,0.0,0.0,1.0,0.0,1.0,0.5,train
pjxxxxbj932,2023-2,通信工程,0,2.68,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj933,2023-2,通信工程,1,2.018181818181818,1.0,3.0,0.0909090909090909,0.62,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj937,2023-2,通信工程,0,2.86,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.1,0.0,1.0,0.5,train
pjxxxxbj941,2023-2,通信工程,0,2.36,0.0,4.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj942,2023-2,通信工程,0,2.71,0.0,2.0,0.0,0.87,0.44,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj942,2024-1,通信工程,0,,,,,0.0,0.44,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj943,2023-2,通信工程,0,2.32,0.0,4.0,0.0,0.73,0.23,0.0,0.0,0.03,0.0,1.0,0.5,train
pjxxxxbj944,2023-2,通信工程,0,2.65,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj945,2023-2,通信工程,1,2.372727272727273,1.0,2.0,0.0909090909090909,0.68,0.0,0.0,0.0,0.07,0.0,1.0,0.5,train
pjxxxxbj953,2023-2,通信工程,0,2.59,0.0,3.0,0.0,0.8,0.44,0.0,0.25,0.0,0.0,1.0,0.5,train
pjxxxxbj955,2023-2,通信工程,1,2.627272727272727,1.0,1.0,0.0909090909090909,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.5,train
pjxxxxbj957,2023-2,通信工程,0,2.71,0.0,2.0,0.0,0.87,0.65,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj958,2023-2,通信工程,0,2.6,0.0,2.0,0.0,0.87,0.65,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj963,2023-2,通信工程,0,2.92,0.0,1.0,0.0,0.93,0.12,0.0,0.0,1.0,0.91,1.0,0.5,train
pjxxxxbj966,2023-2,通信工程,0,2.89,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj968,2023-2,通信工程,0,2.22,0.0,3.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,1.0,0.5,train
pjxxxxbj970,2023-2,通信工程,0,2.82,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj975,2023-2,通信工程,0,2.16,0.0,6.0,0.0,0.67,0.12,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj980,2023-2,通信工程,0,2.26,0.0,5.0,0.0,0.67,0.12,0.0,0.75,0.0,0.0,1.0,0.5,train
pjxxxxbj981,2023-2,通信工程,0,2.51,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj986,2023-2,通信工程,0,2.94,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj987,2023-2,通信工程,0,2.79,0.0,1.0,0.0,0.93,0.44,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj988,2023-2,通信工程,0,2.47,0.0,3.0,0.0,0.8,0.23,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj989,2023-2,通信工程,0,3.03,0.0,0.0,0.0,1.0,0.44,0.0,0.0,0.07,0.0,1.0,0.5,train
pjxxxxbj995,2023-2,通信工程,0,2.42,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxxxbj997,2023-2,通信工程,0,2.99,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.5,train
pjxxztbj990,2023-2,信息工程,0,2.16,0.0,0.0,0.0,1.0,0.12,0.0,0.25,0.0,0.0,1.0,0.65,train
pjxxztbj990,2024-1,信息工程,0,,,,,0.0,0.12,0.0,0.25,0.0,0.0,1.0,0.65,train
pjxxztbj990,2024-2,,0,,,,,0.0,0.12,0.0,0.25,0.0,0.0,1.0,0.65,train
pjxxztbj994,2023-2,信息工程,0,2.2,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxxztbj994,2024-1,信息工程,0,,,,,0.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxxztbj995,2023-2,信息工程,1,1.6285714285714286,1.0,2.0,0.1428571428571428,0.62,0.0,0.0,0.75,0.47,0.0,1.0,0.64,train
pjxxztbj995,2024-1,信息工程,0,,,,,0.0,0.0,0.0,0.75,0.47,0.0,1.0,0.64,train
pjxxztbj998,2023-2,信息工程,0,2.04,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxxztbj998,2024-1,信息工程,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxxzxbj995,2023-2,通信工程,1,1.72,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxxzxbj995,2024-1,通信工程,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxxzxbj998,2023-2,通信工程,1,1.4285714285714286,2.0,1.0,0.2857142857142857,0.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxxzxbj998,2024-1,通信工程,1,1.3333333333333333,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxxzxbj998,2024-2,通信工程,1,0.7999999999999999,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxxzxkj978,2023-2,通信工程,0,2.5125,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxxzxkj978,2024-1,通信工程,0,,,,,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxxzxkj979,2023-2,通信工程,1,1.88,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxxzxkj979,2024-1,通信工程,0,,,,,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxxzxkj979,2024-2,,0,,,,,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxxzxkj981,2023-2,通信工程,0,2.16,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.71,train
pjxxzxkj981,2024-1,通信工程,0,,,,,0.0,0.23,0.0,0.0,0.0,0.0,1.0,0.71,train
pjxxzxkj983,2023-2,通信工程,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxxzxkj983,2024-1,通信工程,0,,,,,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxxzxkj987,2023-2,通信工程,0,2.04,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.17,0.0,1.0,0.5,train
pjxxzxkj987,2024-1,通信工程,0,,,,,0.0,0.23,0.0,0.0,0.17,0.0,1.0,0.5,train
pjxxzxkj990,2023-2,通信工程,0,2.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.77,train
pjxxzxkj990,2024-1,通信工程,0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.77,train
pjxxzxkj991,2023-2,通信工程,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxxzxkj991,2024-1,通信工程,0,,,,,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxxzxkj995,2023-2,通信工程,1,1.88,0.0,1.0,0.0,0.93,0.12,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxxzxkj995,2024-1,通信工程,0,,,,,0.0,0.12,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxxzxkj997,2023-2,通信工程,0,2.0,0.0,1.0,0.0,0.93,0.12,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxxzxkj997,2024-1,通信工程,0,,,,,0.0,0.12,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxxzxkj998,2023-2,通信工程,0,2.216666666666667,0.0,1.0,0.0,0.93,0.12,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxxzxkj998,2024-1,通信工程,0,,,,,0.0,0.12,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqwbj001,2023-2,计算机科学与技术,0,2.0,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj002,2023-2,计算机科学与技术,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.67,train
pjxyqwbj003,2023-2,智能科学与技术,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj004,2023-2,物联网工程,1,1.88,0.0,1.0,0.0,0.93,0.44,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj006,2023-2,信息安全,0,2.142857142857143,0.0,0.0,0.0,1.0,0.65,0.0,0.0,0.0,0.0,1.0,0.7,train
pjxyqwbj007,2023-2,网络空间安全,1,1.7444444444444445,1.0,1.0,0.1111111111111111,0.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj013,2023-2,计算机科学与技术,1,1.96,0.0,1.0,0.0,0.93,0.44,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj015,2023-2,软件工程,0,2.0,0.0,1.0,0.0,0.93,0.23,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqwbj016,2023-2,人工智能,0,2.02,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj018,2023-2,智能科学与技术,1,1.6833333333333331,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.58,train
pjxyqwbj020,2023-2,人工智能,0,2.16,0.0,0.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.72,train
pjxyqwbj022,2023-2,软件工程,1,1.9,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.03,0.0,1.0,0.55,train
pjxyqwbj023,2023-2,信息安全,1,1.985714285714285,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.57,train
pjxyqwbj027,2023-2,软件工程,1,1.8,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqwbj027,2024-1,,0,,,,,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqwbj031,2023-2,信息安全,0,2.0,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj033,2023-2,计算机科学与技术,1,1.7,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj034,2023-2,计算机科学与技术,0,2.16,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.72,train
pjxyqwbj035,2023-2,人工智能,1,1.92,0.0,1.0,0.0,0.93,1.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj036,2023-2,数字媒体技术,0,2.06,0.0,1.0,0.0,0.93,0.65,0.0,0.75,0.4,0.0,1.0,0.5,train
pjxyqwbj036,2024-1,,0,,,,,0.0,0.65,0.0,0.4,0.4,0.0,1.0,0.5,train
pjxyqwbj036,2024-2,,0,,,,,0.0,0.65,0.0,0.25,0.4,0.0,1.0,0.5,train
pjxyqwbj038,2023-2,计算机科学与技术,1,1.8,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.03,0.0,1.0,0.0,train
pjxyqwbj041,2023-2,人工智能,1,1.5,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj041,2024-1,人工智能,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj043,2023-2,计算机科学与技术,1,1.5666666666666669,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.85,1.0,0.0,train
pjxyqwbj044,2023-2,软件工程,0,2.2142857142857144,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,0.65,train
pjxyqwbj046,2023-2,软件工程,1,1.6666666666666667,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj047,2023-2,网络工程,1,1.985714285714285,0.0,1.0,0.0,0.93,1.0,0.0,0.0,0.0,0.0,1.0,0.58,train
pjxyqwbj049,2023-2,软件工程,0,2.0,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj050,2023-2,计算机科学与技术,1,1.88,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.59,train
pjxyqwbj052,2023-2,信息安全,1,1.6,0.0,3.0,0.0,0.8,0.0,0.0,0.0,0.03,0.0,1.0,0.0,train
pjxyqwbj053,2023-2,计算机科学与技术,0,2.16,0.0,0.0,0.0,1.0,1.0,0.0,0.75,1.0,0.0,1.0,0.81,train
pjxyqwbj054,2023-2,计算机科学与技术,0,2.04,0.0,1.0,0.0,0.93,0.44,0.0,0.0,0.17,0.0,1.0,0.62,train
pjxyqwbj058,2023-2,人工智能,0,2.16,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.73,train
pjxyqwbj058,2024-1,人工智能,0,,,,,0.0,0.23,0.0,0.0,0.0,0.0,1.0,0.73,train
pjxyqwbj059,2023-2,计算机科学与技术,1,1.8636363636363635,3.0,1.0,0.2727272727272727,0.38,0.12,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqwbj061,2023-2,人工智能,0,2.06,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj062,2023-2,软件工程,0,2.02,0.0,1.0,0.0,0.93,0.44,0.0,0.0,0.0,0.0,1.0,0.53,train
pjxyqwbj069,2023-2,智能科学与技术,0,2.06,0.0,1.0,0.0,0.93,0.44,0.0,0.25,0.0,0.0,1.0,0.0,train
pjxyqwbj072,2023-2,网络空间安全,1,1.985714285714285,0.0,1.0,0.0,0.93,0.12,0.0,0.25,0.0,0.0,1.0,0.54,train
pjxyqwbj073,2023-2,网络空间安全,0,2.128571428571429,0.0,0.0,0.0,1.0,0.44,0.0,0.0,0.0,0.0,1.0,0.62,train
pjxyqwbj077,2023-2,智能科学与技术,1,1.72,4.0,1.0,0.4,0.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj077,2024-1,智能科学与技术,1,2.08,2.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj077,2024-2,智能科学与技术,1,1.35,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj078,2023-2,网络工程,0,2.042857142857143,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.4,train
pjxyqwbj080,2023-2,智能科学与技术,0,2.02,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.56,train
pjxyqwbj082,2023-2,数据科学与大数据技术,1,1.5666666666666669,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj084,2023-2,计算机科学与技术,1,1.96,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.63,1.0,0.0,train
pjxyqwbj085,2023-2,软件工程,0,2.91,0.0,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj086,2023-2,计算机科学与技术,1,0.7999999999999999,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.5,0.0,1.0,0.5,train
pjxyqwbj087,2023-2,软件工程,0,2.04,0.0,1.0,0.0,0.93,0.44,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj088,2023-2,软件工程,0,2.06,0.0,0.0,0.0,1.0,0.23,0.0,0.25,1.0,0.0,1.0,0.81,train
pjxyqwbj089,2023-2,软件工程,1,1.96,0.0,0.0,0.0,1.0,0.12,0.0,0.0,1.0,0.0,1.0,0.71,train
pjxyqwbj090,2023-2,智能科学与技术,0,2.02,0.0,1.0,0.0,0.93,0.44,0.0,0.0,0.1,0.0,1.0,0.53,train
pjxyqwbj090,2024-1,智能科学与技术,0,,,,,0.0,0.44,0.0,0.0,0.1,0.0,1.0,0.53,train
pjxyqwbj092,2023-2,智能科学与技术,0,2.06,0.0,0.0,0.0,1.0,0.44,0.0,0.0,0.0,0.0,1.0,0.83,train
pjxyqwbj095,2023-2,网络空间安全,0,2.142857142857143,0.0,0.0,0.0,1.0,0.44,0.0,0.0,0.0,0.0,1.0,0.62,train
pjxyqwbj098,2023-2,智能科学与技术,0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.59,train
pjxyqwbj100,2023-2,信息安全,0,2.142857142857143,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.93,0.0,1.0,0.5,train
pjxyqwbj101,2023-2,计算机科学与技术,1,1.96,0.0,1.0,0.0,0.93,0.23,0.0,0.0,0.0,0.0,1.0,0.0,train
pjxyqwbj104,2023-2,智能科学与技术,0,2.02,0.0,1.0,0.0,0.93,0.0,0.0,0.75,0.0,0.0,1.0,0.0,train
pjxyqwbj108,2023-2,软件工程,0,2.02,0.0,1.0,0.0,0.93,0.12,0.0,0.0,0.67,0.0,1.0,0.0,train
pjxyqwbj109,2023-2,计算机科学与技术,1,1.96,0.0,1.0,0.0,0.93,0.44,0.0,0.75,0.63,0.0,1.0,0.0,train
pjxyqwbj112,2023-2,计算机科学与技术,1,1.6333333333333335,0.0,1.0,0.0,0.93,0.23,0.0,0.75,0.97,0.0,1.0,0.0,train
pjxyqwbj116,2023-2,智能科学与技术,1,1.64,1.0,3.0,0.1,0.61,0.0,0.0,0.0,0.0,0.0,1.0,0.59,train
